annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2022;76000;9800182;s-metolachlore;87392-12-9;4.8;Env A;;Non
2022;76000;9800245;soufre pour pulverisation (micronise);7704-34-9;41.968;Autre;;Non
2022;76000;9800336;lambda-cyhalothrine;91465-08-6;1.5;Santé A;Substitution;Non
2022;76000;9800420;spiroxamine;118134-30-8;0.225;CMR;;Non
2022;76000;9800474;cuivre du sulfate de cuivre;8011-63-0;0.424;Env A;Substitution;Non
2022;76000;9900202;amidosulfuron;120923-37-7;0.9;Env A;;Non
2022;76000;9900202;iodosulfuron-methyl-sodium;144550-36-7;0.09;Env A;;Non
2022;76000;9900202;mefenpyr-diethyl;135590-91-9;0.9;Autre;;Non
2022;76000;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;2.084;Santé A;Substitution;Non
2022;76000;9900251;dimethenamide-p (dmta-p);163515-14-8;7.2;Env A;;Non
2022;76100;2100066;daminozide;1596-84-5;0.595;Autre;;Non
2022;76100;2110056;acide pelargonique;112-05-0;16.803;Autre;;Non
2022;76100;2160608;huile de colza;8002-13-9;1.6506;Autre;;Non
2022;76100;2160608;pyrethrines;8003-34-7;0.00918;Env A;;Non
2022;76100;2180369;acide octanoique;124-07-2;28.2;Env B;;Non
2022;76110;1030003;polymere carboxyl sulfone cationique;8061-53-8;0.45264;Autre;;Non
2022;76110;2000018;soufre pour pulverisation (micronise);7704-34-9;240;Autre;;Non
2022;76110;2000044;fluazifop-p-butyl;79241-46-6;22.500;CMR;;Non
2022;76110;2000046;ethofumesate;26225-79-6;6;Env A;;Non
2022;76110;2000046;metamitrone;41394-05-2;14;Env A;;Non
2022;76110;2000122;metalaxyl-m;70630-17-0;0.006784;Autre;;Non
2022;76110;2000125;cuivre du sulfate de cuivre;8011-63-0;3.78;Env A;Substitution;Non
2022;76110;2000201;silthiofam;175217-20-6;2.08875;Env A;;Non
2022;76110;2000202;glyphosate;1071-83-6;532.8;Env A;;Non
2022;76110;2000299;clomazone;81777-89-1;22.59;Env A;;Non
2022;76110;2000301;foramsulfuron;173159-57-4;2.8125;CMR;;Non
2022;76110;2000301;isoxadifen-ethyl;163520-33-0;2.8125;Env A;;Non
2022;76110;2000316;esfenvalerate;66230-04-4;0.25;Santé A;Substitution;Non
2022;76110;2000324;deltamethrine;52918-63-5;14.0;Santé A;;Non
2022;76110;2000327;carfentrazone ethyl;128639-02-1;52.98;Env A;;Non
2022;76110;2000369;metsulfuron-methyl;74223-64-6;3.66;Env A;Substitution;Non
2022;76110;2000380;clethodime;99129-21-2;15.0;Env B;;Non
2022;76110;2000447;lenacile;01/08/2164;2.4;CMR;;Non
2022;76110;2000461;prochloraze;67747-09-5;13.5;Env A;;Non
2022;76110;2010023;deltamethrine;52918-63-5;1.050;Santé A;;Non
2022;76110;2010030;mepiquat-chlorure;24307-26-4;54.0;Env B;;Non
2022;76110;2010030;prohexadione-calcium;127277-53-6;9.00;Env B;;Non
2022;76110;2010130;cuivre de l'oxyde cuivreux;1317-39-1;15;Env A;Substitution;Non
2022;76110;2010239;florasulame;145701-23-1;0.060;Env A;;Non
2022;76110;2010239;fluroxypyr-meptyl;81406-37-3;8.6460;Env A;;Non
2022;76110;2010240;florasulame;145701-23-1;0.275;Env A;;Non
2022;76110;2010240;fluroxypyr-meptyl;81406-37-3;15.851;Env A;;Non
2022;76110;2010280;metconazole;125116-23-6;14.4;CMR;;Non
2022;76110;2010282;cypermethrine;52315-07-8;2.5;Env A;;Non
2022;76110;2010427;quizalofop-p-ethyl;100646-51-3;1.2;Env A;;Non
2022;76110;2010531;benoxacor;98730-04-2;2.025;Autre;;Non
2022;76110;2010531;s-metolachlore;87392-12-9;41.175;Env A;;Non
2022;76110;2010617;dimethenamide-p (dmta-p);163515-14-8;14.4;Env A;;Non
2022;76110;2020099;trifloxystrobine;141517-21-7;87.5;Env A;;Non
2022;76110;2020226;clethodime;99129-21-2;105.0;Env B;;Non
2022;76110;2020474;metazachlore;67129-08-2;30;CMR;;Non
2022;76110;2030071;metaldehyde;108-62-3;10;CMR;;Non
2022;76110;2030125;deltamethrine;52918-63-5;0.09975;Santé A;;Non
2022;76110;2030175;bacillus thuringiensis ssp kurstaki souche sa-11;68038-71-1;1.139;Autre;;Non
2022;76110;2030255;tebuconazole;107534-96-3;2.5;CMR;;Non
2022;76110;2030273;lambda-cyhalothrine;91465-08-6;0.035;Santé A;Substitution;Non
2022;76110;2030273;pyrimicarbe;23103-98-2;0.7;CMR;;Non
2022;76110;2030323;fludioxonil;131341-86-1;4.23950;Env A;;Non
2022;76110;2030342;chlormequat chlorure;999-81-5;671.6;Autre;;Non
2022;76110;2030404;pendimethaline;40487-42-1;8;Env A;Substitution;Non
2022;76110;2040146;tefluthrine;79538-32-2;44.132;Santé A;;Non
2022;76110;2050046;flonicamide;158062-67-0;77.29;Autre;;Non
2022;76110;2050075;boscalid;188425-85-6;6.25;Env A;;Non
2022;76110;2050078;imazalil;35554-44-0;131.5;CMR;;Non
2022;76110;2060026;flazasulfuron;104040-78-0;1.1;Env A;;Non
2022;76110;2060051;metrafenone;220899-03-6;4.8;Env A;;Non
2022;76110;2060084;boscalid;188425-85-6;5.34;Env A;;Non
2022;76110;2060084;pyraclostrobine;175013-18-0;1.34;Santé A;;Non
2022;76110;2060088;benoxacor;98730-04-2;14.0;Autre;;Non
2022;76110;2060088;mesotrione;104206-82-8;28.0;CMR;;Non
2022;76110;2060088;s-metolachlore;87392-12-9;280;Env A;;Non
2022;76110;2060098;spinosad;168316-95-8;0.24;Env A;;Non
2022;76110;2060116;prothioconazole;178928-70-6;78.750;Env A;;Non
2022;76110;2060118;fluoxastrobine;361377-29-9;62.25;CMR;;Non
2022;76110;2060118;prothioconazole;178928-70-6;124.5;Env A;;Non
2022;76110;2060119;metsulfuron-methyl;74223-64-6;1.748;Env A;Substitution;Non
2022;76110;2060127;prothioconazole;178928-70-6;1.112;Env A;;Non
2022;76110;2060131;2,4-d;94-75-7;8.463;Env B;;Non
2022;76110;2060131;triclopyr;55335-06-3;9.4276;Env B;;Non
2022;76110;2060132;spinosad;168316-95-8;0.84;Env A;;Non
2022;76110;2060194;tefluthrine;79538-32-2;1.80;Santé A;;Non
2022;76110;2070077;prothioconazole;178928-70-6;1.25;Env A;;Non
2022;76110;2070107;fosetyl;15845-66-6;0.31;Autre;;Non
2022;76110;2070107;propamocarbe;24579-73-5;0.53;Autre;;Non
2022;76110;2070184;chlorotoluron;15545-48-9;136;CMR;;Non
2022;76110;2070184;diflufenicanil;83164-33-4;8.50;Env B;;Non
2022;76110;2070185;fluazinam;79622-59-6;37.5;CMR;;Non
2022;76110;2070221;metazachlore;67129-08-2;76;CMR;;Non
2022;76110;2070221;quinmerac;90717-03-6;19;Env A;;Non
2022;76110;2080026;nicosulfuron;111991-09-4;13.38;Env A;;Non
2022;76110;2080049;thiamethoxam;153719-23-4;27.948;Env A;;Non
2022;76110;2080094;florasulame;145701-23-1;0.0144;Env A;;Non
2022;76110;2080094;isoxaben;82558-50-7;0.2196;Env B;;Non
2022;76110;2080098;mandipropamide;374726-62-2;184.25;Env A;;Non
2022;76110;2080102;azoxystrobine;131860-33-8;3;Santé A;;Non
2022;76110;2080102;difenoconazole;119446-68-3;1.875;Env A;;Non
2022;76110;2080105;glyphosate;1071-83-6;10.8;Env A;;Non
2022;76110;2080114;cymoxanil;57966-95-7;66.5;CMR;;Non
2022;76110;2080114;propamocarbe hcl;25606-41-1;532;Autre;;Non
2022;76110;2080117;prosulfuron;94125-34-5;0.90;Env A;Substitution;Non
2022;76110;2080123;metsulfuron-methyl;74223-64-6;0.58;Env A;Substitution;Non
2022;76110;2080125;metsulfuron-methyl;74223-64-6;5.28;Env A;Substitution;Non
2022;76110;2080145;diflufenicanil;83164-33-4;79;Env B;;Non
2022;76110;2080145;flufenacet;142459-58-3;158;Env A;;Non
2022;76110;2080147;difenoconazole;119446-68-3;2.5;Env A;;Non
2022;76110;2080147;paclobutrazol;76738-62-0;1.25;CMR;;Non
2022;76110;2090016;imazamox;114311-32-9;2.171;Env A;Substitution;Non
2022;76110;2090016;pendimethaline;40487-42-1;32.5;Env A;Substitution;Non
2022;76110;2090028;metamitrone;41394-05-2;10.5;Env A;;Non
2022;76110;2090037;dicamba;1918-00-9;13;Env B;;Non
2022;76110;2090037;prosulfuron;94125-34-5;1.3;Env A;Substitution;Non
2022;76110;2090039;ethofumesate;26225-79-6;188.0;Env A;;Non
2022;76110;2090041;cloquintocet-mexyl;99607-70-2;1.1625;Autre;;Non
2022;76110;2090041;pyroxsulame;422556-08-9;1.1625;Env A;;Non
2022;76110;2090057;metsulfuron-methyl;74223-64-6;0.31635;Env A;Substitution;Non
2022;76110;2090057;tribenuron-methyle;101200-48-0;0.6327;Env A;;Non
2022;76110;2090068;mepiquat-chlorure;24307-26-4;4.20;Env B;;Non
2022;76110;2090068;metconazole;125116-23-6;0.60;CMR;;Non
2022;76110;2090080;sulcotrione;99105-77-8;190.5;CMR;;Non
2022;76110;2090093;glyphosate;1071-83-6;396;Env A;;Non
2022;76110;2090095;ethofumesate;26225-79-6;101.65;Env A;;Non
2022;76110;2090095;phenmediphame;13684-63-4;107;Env A;;Non
2022;76110;2090096;pethoxamide;106700-29-2;18;Env A;;Non
2022;76110;2090099;metazachlore;67129-08-2;25;CMR;;Non
2022;76110;2090101;nicosulfuron;111991-09-4;6.8;Env A;;Non
2022;76110;2090111;cypermethrine;52315-07-8;22.830;Env A;;Non
2022;76110;2090112;dimethenamide-p (dmta-p);163515-14-8;3;Env A;;Non
2022;76110;2090112;metazachlore;67129-08-2;3;CMR;;Non
2022;76110;2090113;dimethenamide-p (dmta-p);163515-14-8;187.000;Env A;;Non
2022;76110;2090113;pendimethaline;40487-42-1;220.0;Env A;Substitution;Non
2022;76110;2090117;tebuconazole;107534-96-3;79;CMR;;Non
2022;76110;2090118;flufenacet;142459-58-3;39.6;Env A;;Non
2022;76110;2090118;pendimethaline;40487-42-1;198;Env A;Substitution;Non
2022;76110;2090136;fluopicolide;239110-15-7;124.375;Env A;;Non
2022;76110;2090136;propamocarbe hcl;25606-41-1;1243.75;Autre;;Non
2022;76110;2090146;abamectine;71751-41-2;0.000108;CMR;;Non
2022;76110;2090146;pyrethrines;8003-34-7;0.00144;Env A;;Non
2022;76110;2090149;ethephon;16672-87-0;4.8;Santé A;;Non
2022;76110;2090153;dicamba;1918-00-9;25.2;Env B;;Non
2022;76110;2090153;tritosulfuron;142469-14-5;5.25;Env A;;Non
2022;76110;2090157;cyflufenamid;180409-60-3;9.80;Env A;;Non
2022;76110;2090159;tritosulfuron;142469-14-5;1.84926;Env A;;Non
2022;76110;2090186;prosulfocarbe;52888-80-9;824;Env A;;Non
2022;76110;2090188;glyphosate;1071-83-6;75.6;Env A;;Non
2022;76110;2090199;huile de colza;8002-13-9;2.06325;Autre;;Non
2022;76110;2090199;pyrethrines;8003-34-7;0.011475;Env A;;Non
2022;76110;2100009;thifensulfuron-methyle;79277-27-3;1.89810;Env A;;Non
2022;76110;2100009;tribenuron-methyle;101200-48-0;0.95190;Env A;;Non
2022;76110;2100018;tebuconazole;107534-96-3;11.25;CMR;;Non
2022;76110;2100026;cypermethrine;52315-07-8;19.5;Env A;;Non
2022;76110;2100028;fluroxypyr;69377-81-7;1;Env B;;Non
2022;76110;2100030;phosphate ferrique;10045-86-0;18.414;Autre;;Non
2022;76110;2100032;prothioconazole;178928-70-6;1.25;Env A;;Non
2022;76110;2100037;boscalid;188425-85-6;1;Env A;;Non
2022;76110;2100037;dimoxystrobine;149961-52-4;1;CMR;;Non
2022;76110;2100052;cyprodinyl;121552-61-2;223.5;Env A;;Non
2022;76110;2100053;fluroxypyr;69377-81-7;23;Env B;;Non
2022;76110;2100056;prothioconazole;178928-70-6;11.2;Env A;;Non
2022;76110;2100056;spiroxamine;118134-30-8;21.0;CMR;;Non
2022;76110;2100057;prothioconazole;178928-70-6;21.875;Env A;;Non
2022;76110;2100057;trifloxystrobine;141517-21-7;11.00;Env A;;Non
2022;76110;2100067;daminozide;1596-84-5;12.325;Autre;;Non
2022;76110;2100108;prothioconazole;178928-70-6;18.750;Env A;;Non
2022;76110;2100108;tebuconazole;107534-96-3;18.750;CMR;;Non
2022;76110;2100111;mesotrione;104206-82-8;15.750;CMR;;Non
2022;76110;2100111;nicosulfuron;111991-09-4;6.30;Env A;;Non
2022;76110;2100112;ethephon;16672-87-0;84.0;Santé A;;Non
2022;76110;2100121;chlorantraniliprole;500008-45-7;1.01;Env A;;Non
2022;76110;2100138;cloquintocet-mexyl;99607-70-2;9.0000;Autre;;Non
2022;76110;2100138;pinoxaden;243973-20-8;36.00;CMR;;Non
2022;76110;2100151;pyraclostrobine;175013-18-0;22;Santé A;;Non
2022;76110;2100175;prothioconazole;178928-70-6;0.111;Env A;;Non
2022;76110;2100186;glyphosate;1071-83-6;223.2;Env A;;Non
2022;76110;2100191;diflufenicanil;83164-33-4;8;Env B;;Non
2022;76110;2100191;flufenacet;142459-58-3;16;Env A;;Non
2022;76110;2100194;huile essentielle de menthe verte;8008-79-5;322.7055;Env A;;Non
2022;76110;2100206;glyphosate;1071-83-6;162;Env A;;Non
2022;76110;2100215;pendimethaline;40487-42-1;64;Env A;Substitution;Non
2022;76110;2100234;diflufenicanil;83164-33-4;22.2;Env B;;Non
2022;76110;2100234;iodosulfuron-methyl-sodium;144550-36-7;1.3875;Env A;;Non
2022;76110;2100234;mefenpyr-diethyl;135590-91-9;4.995;Autre;;Non
2022;76110;2100234;mesosulfuron-methyl;208465-21-8;1.665;Env A;;Non
2022;76110;2110005;fluazinam;79622-59-6;20;CMR;;Non
2022;76110;2110011;clomazone;81777-89-1;7.2;Env A;;Non
2022;76110;2110011;metribuzine;21087-64-9;27.96;Env A;;Non
2022;76110;2110012;cyazofamide;120116-88-3;171.2;Env A;;Non
2022;76110;2110018;difenoconazole;119446-68-3;0.03;Env A;;Non
2022;76110;2110018;fludioxonil;131341-86-1;0.03;Env A;;Non
2022;76110;2110056;acide pelargonique;112-05-0;5.601;Autre;;Non
2022;76110;2110063;clopyralid;1702-17-6;7.812;Autre;;Non
2022;76110;2110076;fludioxonil;131341-86-1;28.5;Env A;;Non
2022;76110;2110086;spirotetramat;203313-25-1;16.5;CMR;;Non
2022;76110;2110090;azoxystrobine;131860-33-8;1.25;Santé A;;Non
2022;76110;2110095;cloquintocet-mexyl;99607-70-2;1.06875;Autre;;Non
2022;76110;2110095;florasulame;145701-23-1;0.475;Env A;;Non
2022;76110;2110095;pinoxaden;243973-20-8;4.275;CMR;;Non
2022;76110;2110101;pyraflufen-ethyl;129630-19-9;3.4450;Env A;;Non
2022;76110;2110102;difenoconazole;119446-68-3;11.16200;Env A;;Non
2022;76110;2110102;fludioxonil;131341-86-1;11.16200;Env A;;Non
2022;76110;2110102;sedaxane;874967-67-6;22.3240;CMR;;Non
2022;76110;2110104;clopyralid;1702-17-6;1.84;Autre;;Non
2022;76110;2110104;florasulame;145701-23-1;0.0575;Env A;;Non
2022;76110;2110104;fluroxypyr-meptyl;81406-37-3;3.312;Env A;;Non
2022;76110;2110111;cyprosulfamide;221667-31-8;1.32;Autre;;Non
2022;76110;2110111;isoxaflutole;141112-29-0;1.32;CMR;;Non
2022;76110;2110144;fluxapyroxad;907204-31-3;1.875;Santé A;;Non
2022;76110;2110148;bixafen;581809-46-3;10.25;Env A;;Non
2022;76110;2110149;huile de colza;8002-13-9;0.85176;Autre;;Non
2022;76110;2110150;huile de colza;8002-13-9;11.4996;Autre;;Non
2022;76110;2110151;clodinafop-propargyl;105512-06-9;7.6;Env A;;Non
2022;76110;2110151;cloquintocet-mexyl;99607-70-2;1.900;Autre;;Non
2022;76110;2110151;prosulfocarbe;52888-80-9;608;Env A;;Non
2022;76110;2110162;azoxystrobine;131860-33-8;31.25;Santé A;;Non
2022;76110;2110167;tebuconazole;107534-96-3;83.42;CMR;;Non
2022;76110;2110180;cuivre de l'oxyde cuivreux;1317-39-1;0.9525;Env A;Substitution;Non
2022;76110;2110181;bixafen;581809-46-3;0.75;Env A;;Non
2022;76110;2110181;prothioconazole;178928-70-6;1;Env A;;Non
2022;76110;2110181;tebuconazole;107534-96-3;1;CMR;;Non
2022;76110;2110191;difenoconazole;119446-68-3;6.0;Env A;;Non
2022;76110;2110191;tebuconazole;107534-96-3;15.00;CMR;;Non
2022;76110;2110192;metsulfuron-methyl;74223-64-6;0.2;Env A;Substitution;Non
2022;76110;2110196;bicarbonate de potassium;298-14-6;0.425;Autre;;Non
2022;76110;2110202;metribuzine;21087-64-9;7.2;Env A;;Non
2022;76110;2110202;prosulfocarbe;52888-80-9;72;Env A;;Non
2022;76110;2120041;zirame;137-30-4;33.6756;Santé A;;Non
2022;76110;2120048;aminopyralid;150114-71-9;5.91;Env A;;Non
2022;76110;2120048;triclopyr;55335-06-3;47.28;Env B;;Non
2022;76110;2120067;cymoxanil;57966-95-7;28.35;CMR;;Non
2022;76110;2120070;prothioconazole;178928-70-6;4;Env A;;Non
2022;76110;2120070;tebuconazole;107534-96-3;2;CMR;;Non
2022;76110;2120075;dimethenamide-p (dmta-p);163515-14-8;22;Env A;;Non
2022;76110;2120075;metazachlore;67129-08-2;22;CMR;;Non
2022;76110;2120075;quinmerac;90717-03-6;11;Env A;;Non
2022;76110;2120089;2,4-mcpa;94-74-6;1.5;Env A;;Non
2022;76110;2120089;diflufenicanil;83164-33-4;0.375;Env B;;Non
2022;76110;2120089;glyphosate;1071-83-6;3.0;Env A;;Non
2022;76110;2120092;ametoctradine;865318-97-4;135.0;Env A;;Non
2022;76110;2120092;dimethomorphe;110488-70-5;101.250;Env A;Exclusion;Non
2022;76110;2120143;glyphosate;1071-83-6;825.6;Env A;;Non
2022;76110;2120146;prothioconazole;178928-70-6;2.5;Env A;;Non
2022;76110;2120153;propyzamide;23950-58-5;16;CMR;Substitution;Non
2022;76110;2120159;thirame;137-26-8;1.20324;Env A;;Non
2022;76110;2120199;hydrazide maleique;123-33-1;85.05;Autre;;Non
2022;76110;2120206;boscalid;188425-85-6;1.33;Env A;;Non
2022;76110;2120206;metconazole;125116-23-6;0.6;CMR;;Non
2022;76110;2120209;cymoxanil;57966-95-7;64.25;CMR;;Non
2022;76110;2120209;fluazinam;79622-59-6;96.375;CMR;;Non
2022;76110;2130059;lambda-cyhalothrine;91465-08-6;2.5;Santé A;Substitution;Non
2022;76110;2130061;metconazole;125116-23-6;19.8;CMR;;Non
2022;76110;2130068;diflufenicanil;83164-33-4;104.5;Env B;;Non
2022;76110;2130069;diflufenicanil;83164-33-4;12.5;Env B;;Non
2022;76110;2130075;metaldehyde;108-62-3;4.8;CMR;;Non
2022;76110;2130083;lambda-cyhalothrine;91465-08-6;21.12;Santé A;Substitution;Non
2022;76110;2130091;diflufenicanil;83164-33-4;2.5;Env B;;Non
2022;76110;2130126;fer sous forme de sulfate de fer;7720-78-7;54.978;Autre;;Non
2022;76110;2130140;diflufenicanil;83164-33-4;31.6;Env B;;Non
2022;76110;2130140;pendimethaline;40487-42-1;316;Env A;Substitution;Non
2022;76110;2130153;acide acetique;64-19-7;0.9792;Autre;;Non
2022;76110;2130164;cyprosulfamide;221667-31-8;1.425;Autre;;Non
2022;76110;2130164;foramsulfuron;173159-57-4;2.85;CMR;;Non
2022;76110;2130164;thiencarbazone-methyl;317815-83-1;0.95;Env A;;Non
2022;76110;2130202;fluopyram;658066-35-4;40.15625;Env A;;Non
2022;76110;2130202;prothioconazole;178928-70-6;40.15625;Env A;;Non
2022;76110;2130242;chlorotoluron;15545-48-9;24;CMR;;Non
2022;76110;2130242;diflufenicanil;83164-33-4;1.6;Env B;;Non
2022;76110;2130244;difenoconazole;119446-68-3;16.25;Env A;;Non
2022;76110;2130244;mandipropamide;374726-62-2;16.25;Env A;;Non
2022;76110;2130247;trinexapac-ethyl;95266-40-3;6.25;Env A;;Non
2022;76110;2130249;pendimethaline;40487-42-1;32;Env A;Substitution;Non
2022;76110;2130251;lambda-cyhalothrine;91465-08-6;3.5;Santé A;Substitution;Non
2022;76110;2130253;2,4-d;94-75-7;38.4;Env B;;Non
2022;76110;2130253;glyphosate;1071-83-6;57.6;Env A;;Non
2022;76110;2130266;bromuconazole;116255-48-2;83.834;CMR;;Non
2022;76110;2130266;tebuconazole;107534-96-3;53.714;CMR;;Non
2022;76110;2140002;florasulame;145701-23-1;0.15;Env A;;Non
2022;76110;2140018;trinexapac-ethyl;95266-40-3;232.50;Env A;;Non
2022;76110;2140022;oligomeres terpeniques;70750-57-1;9.1;Autre;;Non
2022;76110;2140040;phosmet;732-11-6;110.0;CMR;;Non
2022;76110;2140042;clomazone;81777-89-1;3.24;Env A;;Non
2022;76110;2140051;fluxapyroxad;907204-31-3;2.47752;Santé A;;Non
2022;76110;2140052;clopyralid;1702-17-6;5.4;Autre;;Non
2022;76110;2140078;fludioxonil;131341-86-1;1.6061;Env A;;Non
2022;76110;2140078;tefluthrine;79538-32-2;6.4244;Santé A;;Non
2022;76110;2140082;trinexapac-ethyl;95266-40-3;7;Env A;;Non
2022;76110;2140098;aminopyralid;150114-71-9;4.82205;Env A;;Non
2022;76110;2140098;propyzamide;23950-58-5;457.5;CMR;Substitution;Non
2022;76110;2140115;fluopyram;658066-35-4;1.875;Env A;;Non
2022;76110;2140115;prothioconazole;178928-70-6;1.875;Env A;;Non
2022;76110;2140121;acide pelargonique;112-05-0;132.969619;Autre;;Non
2022;76110;2140126;cymoxanil;57966-95-7;8.25;CMR;;Non
2022;76110;2140126;zoxamide;156052-68-5;8.25;Env A;;Non
2022;76110;2140132;diflufenicanil;83164-33-4;2;Env B;;Non
2022;76110;2140137;cymoxanil;57966-95-7;22.5;CMR;;Non
2022;76110;2140147;deltamethrine;52918-63-5;0.15;Santé A;;Non
2022;76110;2140152;diflufenicanil;83164-33-4;5.25;Env B;;Non
2022;76110;2140152;iodosulfuron-methyl-sodium;144550-36-7;0.2625;Env A;;Non
2022;76110;2140152;mefenpyr-diethyl;135590-91-9;2.3625;Autre;;Non
2022;76110;2140152;mesosulfuron-methyl;208465-21-8;0.7875;Env A;;Non
2022;76110;2140156;2,4-mcpa;94-74-6;5.3340;Env A;;Non
2022;76110;2140156;clopyralid;1702-17-6;0.4660;Autre;;Non
2022;76110;2140156;fluroxypyr;69377-81-7;1.2;Env B;;Non
2022;76110;2140160;bacillus pumilus souche qst 2808;;0.287;Autre;;Non
2022;76110;2140166;acide decanoique;334-48-5;0.023988;Env B;;Non
2022;76110;2140166;acide octanoique;124-07-2;0.035982;Env B;;Non
2022;76110;2140167;acide decanoique;334-48-5;0.071964;Env B;;Non
2022;76110;2140167;acide octanoique;124-07-2;0.107946;Env B;;Non
2022;76110;2140173;fluxapyroxad;907204-31-3;23.125;Santé A;;Non
2022;76110;2140173;metconazole;125116-23-6;16.65;CMR;;Non
2022;76110;2140175;metconazole;125116-23-6;13.50;CMR;;Non
2022;76110;2140179;amisulbrom;348635-87-0;50.6;CMR;;Non
2022;76110;2140193;sulfate de fer (sulfate ferreux heptahydrate);7782-63-0;0.561;Autre;;Non
2022;76110;2140199;amidosulfuron;120923-37-7;0.45;Env A;;Non
2022;76110;2140199;iodosulfuron-methyl-sodium;144550-36-7;0.09;Env A;;Non
2022;76110;2140199;mefenpyr-diethyl;135590-91-9;0.81;Autre;;Non
2022;76110;2140199;mesosulfuron-methyl;208465-21-8;0.27;Env A;;Non
2022;76110;2140207;clodinafop-propargyl;105512-06-9;1;Env A;;Non
2022;76110;2140207;cloquintocet-mexyl;99607-70-2;0.25;Autre;;Non
2022;76110;2140252;phosphate ferrique;10045-86-0;1.03625;Autre;;Non
2022;76110;2140255;acide pelargonique;112-05-0;88.4;Autre;;Non
2022;76110;2140257;iodosulfuron-methyl-sodium;144550-36-7;0.93;Env A;;Non
2022;76110;2140257;mefenpyr-diethyl;135590-91-9;13.95;Autre;;Non
2022;76110;2140257;mesosulfuron-methyl;208465-21-8;4.65;Env A;;Non
2022;76110;2140258;iodosulfuron-methyl-sodium;144550-36-7;0.7125;Env A;;Non
2022;76110;2140258;mesosulfuron-methyl;208465-21-8;0.7125;Env A;;Non
2022;76110;2150007;clomazone;81777-89-1;11.200;Env A;;Non
2022;76110;2150007;napropamide;15299-99-7;128.0;Env A;;Non
2022;76110;2150009;cymoxanil;57966-95-7;18.0;CMR;;Non
2022;76110;2150009;mandipropamide;374726-62-2;25;Env A;;Non
2022;76110;2150012;mesotrione;104206-82-8;221.472;CMR;;Non
2022;76110;2150014;fluxapyroxad;907204-31-3;2.1875;Santé A;;Non
2022;76110;2150014;metconazole;125116-23-6;1.575;CMR;;Non
2022;76110;2150019;silthiofam;175217-20-6;0.70000;Env A;;Non
2022;76110;2150026;fluxapyroxad;907204-31-3;3.125;Santé A;;Non
2022;76110;2150026;metconazole;125116-23-6;2.25;CMR;;Non
2022;76110;2150028;metobromuron;3060-89-7;325;CMR;;Non
2022;76110;2150058;difenoconazole;119446-68-3;2.5;Env A;;Non
2022;76110;2150078;clomazone;81777-89-1;8.64;Env A;;Non
